Date,Name,Close,High,Low,Open,Volume
01/06/2004,Golden Ocean Group Ltd,62.7592425609,64.2019837692,62.4436429216,63.0748422002,"196,956",
01/07/2004,Golden Ocean Group Ltd,62.0874661858,64.1568981064,61.7673579802,62.4436429216,"155,785",
01/08/2004,Golden Ocean Group Ltd,63.0297565374,63.8863841298,62.0829576195,63.3904418395,"137,358",
01/09/2004,Golden Ocean Group Ltd,62.4887285843,63.7060414788,62.2182146078,63.0297565374,"125,500",
01/12/2004,Golden Ocean Group Ltd,64.6979260595,64.6979260595,61.8124436429,63.0748422002,"174,272",
01/13/2004,Golden Ocean Group Ltd,67.0874661858,67.4932371506,64.7430117223,65.5094679892,"278,518",
01/14/2004,Golden Ocean Group Ltd,68.530207394,72.0018034265,66.7267808837,67.0874661858,"470,998",
01/15/2004,Golden Ocean Group Ltd,66.9522091975,68.9810640216,66.5013525699,68.8458070334,"370,665",
01/16/2004,Golden Ocean Group Ltd,69.0216411181,69.8827772768,67.6284941389,67.6284941389,"555,269",
01/20/2004,Golden Ocean Group Ltd,76.9161406673,77.5473399459,72.1370604148,76.6456266907,"793,070",
01/21/2004,Golden Ocean Group Ltd,75.0225428314,77.7276825969,73.03877367,77.2317403066,"509,131",
01/22/2004,Golden Ocean Group Ltd,76.600541028,77.4120829576,75.3832281335,76.1496844004,"368,173",
01/23/2004,Golden Ocean Group Ltd,71.7763751127,72.9936880072,70.784490532,72.1821460775,"358,560",
01/26/2004,Golden Ocean Group Ltd,72.2272317403,72.5428313796,71.4607754734,71.8214607755,"212,898",
01/27/2004,Golden Ocean Group Ltd,70.5816050496,72.3174030658,70.3336339044,71.4607754734,"163,358",
01/28/2004,Golden Ocean Group Ltd,63.5256988278,70.6492335437,61.1812443643,70.3336339044,"726,034",
01/29/2004,Golden Ocean Group Ltd,61.4968440036,63.9314697926,59.5130748422,61.0910730388,"479,131",
01/30/2004,Golden Ocean Group Ltd,62.9350766456,62.9395852119,60.865644725,60.9558160505,"165,910",
02/02/2004,Golden Ocean Group Ltd,64.1568981064,65.8250676285,63.0748422002,63.1199278629,"231,204",
02/03/2004,Golden Ocean Group Ltd,64.2290351668,65.7799819657,63.5888187556,64.4724977457,"112,277",
02/04/2004,Golden Ocean Group Ltd,66.5915238954,69.7926059513,64.6979260595,65.5545536519,"415,081",
02/05/2004,Golden Ocean Group Ltd,66.9972948602,69.4319206492,66.0504959423,66.3210099188,"202,180",
02/06/2004,Golden Ocean Group Ltd,67.6284941389,68.3047790803,66.862037872,68.0793507665,"126,432",
02/09/2004,Golden Ocean Group Ltd,68.0342651037,68.9314697926,67.8539224527,68.3047790803,"140,724",
02/10/2004,Golden Ocean Group Ltd,68.530207394,69.6122633003,67.8539224527,68.7330928765,"121,981",
02/11/2004,Golden Ocean Group Ltd,70.5590622182,70.964833183,68.3949504058,68.3949504058,"186,795",
02/12/2004,Golden Ocean Group Ltd,73.6248872858,73.7150586114,70.1082055906,71.1000901713,"334,103",
02/13/2004,Golden Ocean Group Ltd,72.7682596934,74.34625789,72.091974752,73.8503155996,"230,642",
02/17/2004,Golden Ocean Group Ltd,71.4607754734,73.8052299369,69.8827772768,73.8052299369,"201,375",
02/18/2004,Golden Ocean Group Ltd,71.2804328224,71.8665464382,70.8295761948,71.5058611362,"96,438",
02/19/2004,Golden Ocean Group Ltd,71.9972948602,72.6780883679,70.0631199279,72.6780883679,"164,001",
02/20/2004,Golden Ocean Group Ltd,72.0468890893,72.1370604148,70.784490532,71.4607754734,"155,148",
02/23/2004,Golden Ocean Group Ltd,68.9810640216,72.8133453562,68.9810640216,72.8133453562,"149,887",
02/24/2004,Golden Ocean Group Ltd,69.7475202885,71.6862037872,69.0261496844,69.8827772768,"165,203",
02/25/2004,Golden Ocean Group Ltd,72.6780883679,72.8133453562,69.657348963,69.657348963,"142,931",
02/26/2004,Golden Ocean Group Ltd,76.8710550045,78.1785392245,75.7439134355,77.0964833183,"1,062,585",
02/27/2004,Golden Ocean Group Ltd,80.2975653742,80.4779080252,77.4120829576,77.7727682597,"524,438",
03/01/2004,Golden Ocean Group Ltd,83.4084761046,83.9945897205,80.522993688,80.703336339,"539,447",
03/02/2004,Golden Ocean Group Ltd,82.777276826,84.5356176736,80.9287646528,84.084761046,"335,776",
03/03/2004,Golden Ocean Group Ltd,80.6131650135,84.084761046,80.0270513977,82.3264201984,"307,910",
03/04/2004,Golden Ocean Group Ltd,83.3183047791,83.7691614067,80.4779080252,80.7484220018,"259,690",
03/05/2004,Golden Ocean Group Ltd,85.2569882777,85.8881875564,82.6871055005,83.8142470694,"294,317",
03/08/2004,Golden Ocean Group Ltd,86.9251577998,88.3678990081,85.9783588819,86.8349864743,"357,426",
03/09/2004,Golden Ocean Group Ltd,84.7159603246,87.7817853922,80.703336339,87.7817853922,"349,589",
03/10/2004,Golden Ocean Group Ltd,81.6050495942,86.0685302074,81.2894499549,85.4373309288,"293,709",
03/11/2004,Golden Ocean Group Ltd,80.7484220018,83.4084761046,80.2524797115,81.3796212804,"325,425",
03/12/2004,Golden Ocean Group Ltd,83.8593327322,83.8593327322,81.1541929666,81.650135257,"205,132",
03/15/2004,Golden Ocean Group Ltd,84.2200180343,85.6627592426,83.3633904418,83.8593327322,"234,042",
03/16/2004,Golden Ocean Group Ltd,85.6627592426,85.9332732191,84.0396753832,84.0396753832,"232,235",
03/17/2004,Golden Ocean Group Ltd,86.2488728584,87.9170423805,85.6627592426,86.1136158702,"236,278",
03/18/2004,Golden Ocean Group Ltd,87.9170423805,87.9170423805,86.5644724977,86.7899008115,"284,387",
03/19/2004,Golden Ocean Group Ltd,84.7159603246,88.5031559964,84.5356176736,87.9170423805,"313,822",
03/22/2004,Golden Ocean Group Ltd,83.0027051398,86.1136158702,82.2813345356,84.8061316501,"259,222",
03/23/2004,Golden Ocean Group Ltd,85.6627592426,86.7899008115,82.777276826,83.0928764653,"285,547",
03/24/2004,Golden Ocean Group Ltd,85.1217312894,87.1055004509,84.6257889991,86.1136158702,"183,433",
03/25/2004,Golden Ocean Group Ltd,87.3760144274,87.4211000902,84.5807033363,84.8471550947,"225,423",
03/26/2004,Golden Ocean Group Ltd,88.7736699729,89.2696122633,86.7899008115,87.4661857529,"200,763",
03/29/2004,Golden Ocean Group Ltd,94.8151487827,95.130748422,87.9170423805,89.3146979261,"612,473",
03/30/2004,Golden Ocean Group Ltd,94.6798917944,95.130748422,92.4256086564,94.6798917944,"217,911",
03/31/2004,Golden Ocean Group Ltd,95.8972046889,101.5779981966,93.4625788999,101.5779981966,"287,312",
04/01/2004,Golden Ocean Group Ltd,95.0405770965,96.6185752931,93.5527502254,94.6798917944,"244,678",
04/02/2004,Golden Ocean Group Ltd,95.3561767358,96.9341749324,92.2001803427,95.0856627592,"255,611",
04/05/2004,Golden Ocean Group Ltd,94.5446348061,95.3561767358,93.9134355275,95.3561767358,"192,689",
04/06/2004,Golden Ocean Group Ltd,91.6591523895,95.5816050496,90.1713255185,95.5816050496,"338,918",
04/07/2004,Golden Ocean Group Ltd,90.9377817854,91.4788097385,90.1713255185,91.4788097385,"231,821",
04/08/2004,Golden Ocean Group Ltd,91.9702434626,94.2741208296,90.3516681695,90.9377817854,"153,814",
04/12/2004,Golden Ocean Group Ltd,93.0568079351,94.7249774572,90.8926961226,93.5527502254,"199,926",
04/13/2004,Golden Ocean Group Ltd,91.1632100992,93.6880072137,90.9828674482,91.9296663661,"134,769",
04/14/2004,Golden Ocean Group Ltd,90.3967538323,90.8476104599,90.1713255185,90.8476104599,"185,170",
04/15/2004,Golden Ocean Group Ltd,92.515779982,94.6798917944,90.3967538323,90.5770964833,"221,129",
04/16/2004,Golden Ocean Group Ltd,93.9585211903,94.5897204689,91.7042380523,93.5527502254,"113,574",
04/19/2004,Golden Ocean Group Ltd,94.6348061317,94.6798917944,92.8313796213,93.2371505861,"150,997",
04/20/2004,Golden Ocean Group Ltd,93.8683498647,94.8602344454,92.7862939585,93.9134355275,"164,547",
04/21/2004,Golden Ocean Group Ltd,93.1469792606,93.9134355275,91.0730387737,93.9134355275,"118,932",
04/22/2004,Golden Ocean Group Ltd,94.6348061317,94.6798917944,91.2082957619,92.2903516682,"101,902",
04/23/2004,Golden Ocean Group Ltd,92.6510369702,94.5897204689,91.2984670875,94.0486925158,"139,183",
04/26/2004,Golden Ocean Group Ltd,93.7781785392,94.4544634806,91.0730387737,92.1550946799,"115,568",
04/27/2004,Golden Ocean Group Ltd,93.6880072137,95.5365193868,92.1100090171,94.6798917944,"136,944",
04/28/2004,Golden Ocean Group Ltd,80.703336339,94.2741208296,79.215509468,94.2741208296,"1,043,006",
04/29/2004,Golden Ocean Group Ltd,75.9242560866,79.5761947701,75.0676284941,78.3588818756,"956,010",
04/30/2004,Golden Ocean Group Ltd,78.4941388638,80.2524797115,75.9242560866,77.0964833183,"446,366",
05/03/2004,Golden Ocean Group Ltd,80.4779080252,80.9738503156,75.5184851217,79.1253381425,"323,397",
05/04/2004,Golden Ocean Group Ltd,85.2569882777,86.7899008115,78.8999098287,81.1091073039,"266,406",
05/05/2004,Golden Ocean Group Ltd,84.265103697,86.8800721371,83.0477908025,86.8800721371,"194,794",
05/06/2004,Golden Ocean Group Ltd,83.2732191163,85.211902615,82.5518485122,85.211902615,"157,586",
05/07/2004,Golden Ocean Group Ltd,81.0640216411,84.4905320108,80.3877366997,81.5148782687,"129,670",
05/10/2004,Golden Ocean Group Ltd,77.9846753832,82.4616771867,74.3011722272,81.0640216411,"498,461",
05/11/2004,Golden Ocean Group Ltd,79.8467087466,81.3796212804,74.4364292155,77.7727682597,"425,750",
05/12/2004,Golden Ocean Group Ltd,83.6789900812,83.6789900812,78.4490532011,80.8836789901,"233,891",
05/13/2004,Golden Ocean Group Ltd,85.7439134355,87.6420198377,83.8142470694,83.8593327322,"277,287",
05/14/2004,Golden Ocean Group Ltd,85.5275022543,87.646528404,83.904418395,86.5644724977,"161,263",
05/17/2004,Golden Ocean Group Ltd,96.9792605951,112.7141568981,92.4256086564,112.7141568981,"1,300,771",
05/18/2004,Golden Ocean Group Ltd,104.3733092876,105.6357078449,98.9630297565,100.2254283138,"1,368,903",
05/19/2004,Golden Ocean Group Ltd,103.561767358,107.9801623084,100.8566275924,107.5293056808,"662,408",
05/20/2004,Golden Ocean Group Ltd,95.6266907124,98.0162308386,90.7574391344,92.876465284,"411,176",
05/21/2004,Golden Ocean Group Ltd,97.4301172227,98.6474301172,95.8070333634,97.38503156,"237,890",
05/24/2004,Golden Ocean Group Ltd,99.4138863841,99.9549143372,98.0613165014,98.8277727683,"362,110",
05/25/2004,Golden Ocean Group Ltd,98.5572587917,99.9549143372,98.0613165014,98.0613165014,"331,603",
05/26/2004,Golden Ocean Group Ltd,96.4833183048,98.872858431,94.6798917944,98.5121731289,"337,891",
05/27/2004,Golden Ocean Group Ltd,96.1226330027,96.9792605951,94.6798917944,96.9792605951,"200,532",
05/28/2004,Golden Ocean Group Ltd,97.1596032462,97.1596032462,95.2209197475,96.8890892696,"190,185",
06/01/2004,Golden Ocean Group Ltd,99.1884580703,99.819657349,97.1596032462,97.2046889089,"308,249",
06/02/2004,Golden Ocean Group Ltd,100.5410279531,101.8485121731,99.4138863841,100.0901713255,"302,461",
06/03/2004,Golden Ocean Group Ltd,101.9386834986,102.1190261497,100.5410279531,100.5410279531,"205,396",
06/04/2004,Golden Ocean Group Ltd,106.7628494139,106.8530207394,101.4427412083,102.3444544635,"255,710",
06/07/2004,Golden Ocean Group Ltd,112.173128945,112.5788999098,108.8818755636,110.4147880974,"547,605",
06/08/2004,Golden Ocean Group Ltd,113.3904418395,118.2146077547,112.7592425609,113.8412984671,"720,217",
06/09/2004,Golden Ocean Group Ltd,109.2876465284,116.0504959423,100.3155996393,113.4355275023,"1,152,832",
06/10/2004,Golden Ocean Group Ltd,111.1361587015,112.7141568981,108.8818755636,111.5870153291,"258,968",
06/14/2004,Golden Ocean Group Ltd,111.3615870153,112.7141568981,111.1812443643,112.353471596,"206,560",
06/15/2004,Golden Ocean Group Ltd,111.2263300271,113.6564472498,110.9558160505,112.6690712353,"283,959",
06/16/2004,Golden Ocean Group Ltd,113.0297565374,113.8412984671,110.9558160505,112.5788999098,"300,198",
06/17/2004,Golden Ocean Group Ltd,114.607754734,115.2389540126,113.2100991885,113.7511271416,"299,480",
06/18/2004,Golden Ocean Group Ltd,111.3119927863,114.9684400361,107.303877367,114.6979260595,"529,778",
06/21/2004,Golden Ocean Group Ltd,113.9314697926,114.607754734,109.4229035167,112.7141568981,"314,424",
06/22/2004,Golden Ocean Group Ltd,111.1361587015,114.7430117223,110.4598737601,113.8412984671,"355,069",
06/23/2004,Golden Ocean Group Ltd,111.5419296664,112.173128945,108.2055906222,110.2344454463,"348,069",
06/24/2004,Golden Ocean Group Ltd,116.3210099188,116.5464382326,110.5049594229,110.5049594229,"361,959",
06/25/2004,Golden Ocean Group Ltd,123.3543733093,124.5716862038,116.6862082958,116.7267808837,"678,293",
06/28/2004,Golden Ocean Group Ltd,131.1992786294,133.7691614067,124.2560865645,124.4364292155,"1,037,763",
06/29/2004,Golden Ocean Group Ltd,129.2605951307,132.1009918846,127.5924256087,131.4247069432,"406,667",
06/30/2004,Golden Ocean Group Ltd,130.4779080252,131.7403065825,128.0432822362,130.7484220018,"319,754",
07/01/2004,Golden Ocean Group Ltd,131.3796212804,132.777276826,130.4328223625,130.4779080252,"253,663",
07/02/2004,Golden Ocean Group Ltd,132.6420198377,133.0477908025,130.1172227232,132.1009918846,"218,044",
07/06/2004,Golden Ocean Group Ltd,139.5852119026,140.3516681695,134.003606853,135.1668169522,"718,648",
07/07/2004,Golden Ocean Group Ltd,144.6798917944,149.0081154193,137.7908025248,148.7826871055,"936,357",
07/08/2004,Golden Ocean Group Ltd,147.8809738503,149.7294860234,144.7700631199,149.6844003607,"719,496",
07/09/2004,Golden Ocean Group Ltd,147.2497745717,149.9549143372,145.6266907124,149.9549143372,"592,886",
07/12/2004,Golden Ocean Group Ltd,129.7565374211,148.7826871055,127.5473399459,148.2867448151,"2,612,224",
07/13/2004,Golden Ocean Group Ltd,123.2642019838,129.1704238052,115.0135256988,128.0432822362,"1,819,648",
07/14/2004,Golden Ocean Group Ltd,136.2939585212,137.5112714157,119.477006312,121.2804328224,"1,161,094",
07/15/2004,Golden Ocean Group Ltd,138.3228133454,139.7655545537,136.8349864743,138.1875563571,"630,990",
07/16/2004,Golden Ocean Group Ltd,130.7484220018,139.4950405771,126.2398557259,139.0441839495,"696,800",
07/19/2004,Golden Ocean Group Ltd,135.5320153291,136.1136158702,130.0721370604,130.7484220018,"361,373",
07/20/2004,Golden Ocean Group Ltd,137.3309287647,138.6384129847,135.7529305681,137.0604147881,"360,189",
07/21/2004,Golden Ocean Group Ltd,134.8061316501,138.8187556357,133.6789900812,136.7448151488,"306,064",
07/22/2004,Golden Ocean Group Ltd,132.0559062218,134.8061316501,127.6825969342,132.5518485122,"341,484",
07/23/2004,Golden Ocean Group Ltd,136.519386835,137.9621280433,129.6663660956,134.3552750225,"341,859",
07/26/2004,Golden Ocean Group Ltd,133.904418395,137.5112714157,130.9287646528,133.9945897205,"211,805",
07/27/2004,Golden Ocean Group Ltd,138.8187556357,139.7655545537,133.6789900812,136.1136158702,"309,066",
07/28/2004,Golden Ocean Group Ltd,140.4869251578,142.0198376916,138.1875563571,138.4129846709,"387,845",
07/29/2004,Golden Ocean Group Ltd,143.5978358882,144.2741208296,140.6672678088,140.6672678088,"276,960",
07/30/2004,Golden Ocean Group Ltd,146.0324616772,147.8358881876,142.2903516682,145.7168620379,"352,127",
08/02/2004,Golden Ocean Group Ltd,146.8440036069,147.2046889089,144.7249774572,144.8151487827,"262,617",
08/03/2004,Golden Ocean Group Ltd,135.2569882777,140.2164111812,128.9449954914,132.5518485122,"1,260,643",
08/04/2004,Golden Ocean Group Ltd,124.0757439134,133.1830477908,118.530207394,133.1830477908,"1,540,105",
08/05/2004,Golden Ocean Group Ltd,123.1289449955,128.3904418395,118.9810640216,124.4364292155,"679,474",
08/06/2004,Golden Ocean Group Ltd,112.7141568981,121.73128945,110.4598737601,120.7394048693,"1,296,449",
08/09/2004,Golden Ocean Group Ltd,121.911632101,125.7889990983,112.6690712353,112.7592425609,"876,831",
08/10/2004,Golden Ocean Group Ltd,124.0306582507,124.8872858431,120.1532912534,124.8872858431,"405,187",
08/11/2004,Golden Ocean Group Ltd,123.6248872858,125.3381424707,117.7637511271,120.604147881,"366,033",
08/12/2004,Golden Ocean Group Ltd,119.6122633003,125.0676284941,119.477006312,124.8422001803,"236,732",
08/13/2004,Golden Ocean Group Ltd,117.4932371506,121.73128945,116.6366095582,119.477006312,"208,593",
08/16/2004,Golden Ocean Group Ltd,118.349864743,120.604147881,117.5383228133,119.477006312,"224,932",
08/17/2004,Golden Ocean Group Ltd,112.9395852119,120.5139765555,110.8205590622,120.5139765555,"490,248",
08/18/2004,Golden Ocean Group Ltd,118.7556357078,119.477006312,111.8124436429,112.8944995491,"522,897",
08/19/2004,Golden Ocean Group Ltd,123.0838593327,123.5347159603,117.222723174,119.1614066727,"340,379",
08/20/2004,Golden Ocean Group Ltd,122.6330027051,123.9855725879,121.4156898106,121.73128945,"241,291",
08/23/2004,Golden Ocean Group Ltd,120.2434625789,124.8422001803,119.9278629396,122.7682596934,"214,962",
08/24/2004,Golden Ocean Group Ltd,122.6330027051,123.7601442741,120.2434625789,120.2885482417,"147,843",
08/25/2004,Golden Ocean Group Ltd,122.091974752,123.8052299369,121.9567177638,123.8052299369,"105,660",
08/26/2004,Golden Ocean Group Ltd,123.4986474301,124.3913435528,122.3624887286,123.4896302976,"284,239",
08/27/2004,Golden Ocean Group Ltd,124.6618575293,125.1127141569,122.2723174031,122.2723174031,"138,796",
08/30/2004,Golden Ocean Group Ltd,123.4445446348,126.1045987376,122.7231740307,125.7889990983,"151,914",
08/31/2004,Golden Ocean Group Ltd,124.34625789,126.2398557259,123.9855725879,124.9323715059,"123,030",
09/01/2004,Golden Ocean Group Ltd,126.2398557259,126.9161406673,123.9855725879,123.9855725879,"146,880",
09/02/2004,Golden Ocean Group Ltd,128.9900811542,129.395852119,125.1127141569,126.2849413886,"191,276",
09/03/2004,Golden Ocean Group Ltd,129.035166817,129.395852119,126.2849413886,129.395852119,"125,592",
09/07/2004,Golden Ocean Group Ltd,130.6582506763,131.2894499549,129.0441839495,129.3056807935,"190,400",
09/08/2004,Golden Ocean Group Ltd,130.3877366997,131.1091073039,129.8467087466,131.1091073039,"148,802",
09/09/2004,Golden Ocean Group Ltd,131.0640216411,131.1992786294,129.8917944094,131.1541929666,"142,686",
09/10/2004,Golden Ocean Group Ltd,131.469792606,134.7610459874,130.0721370604,134.7610459874,"251,419",
09/13/2004,Golden Ocean Group Ltd,131.469792606,132.777276826,130.2975653742,131.8755635708,"153,108",
09/14/2004,Golden Ocean Group Ltd,132.1009918846,133.0477908025,130.2975653742,130.7935076646,"159,224",
09/15/2004,Golden Ocean Group Ltd,132.957619477,133.4535617674,130.1623083859,132.0559062218,"154,346",
09/16/2004,Golden Ocean Group Ltd,132.8674481515,132.8674481515,130.9287646528,132.3264201984,"89,029",
09/17/2004,Golden Ocean Group Ltd,134.2200180343,134.3552750225,132.8674481515,133.4084761046,"180,487",
09/20/2004,Golden Ocean Group Ltd,136.9251577998,138.5482416592,134.2200180343,134.3552750225,"389,967",
09/21/2004,Golden Ocean Group Ltd,137.2858431019,139.3146979261,132.8674481515,137.4661857529,"277,997",
09/22/2004,Golden Ocean Group Ltd,138.0522993688,139.0441839495,135.7078449053,137.826871055,"184,405",
09/23/2004,Golden Ocean Group Ltd,137.9621280433,139.7655545537,137.646528404,139.3597835888,"161,359",
09/24/2004,Golden Ocean Group Ltd,142.9215509468,143.1469792606,138.4129846709,139.6753832281,"232,626",
09/27/2004,Golden Ocean Group Ltd,144.0937781785,147.565374211,142.9215509468,143.3273219116,"376,829",
09/28/2004,Golden Ocean Group Ltd,142.7592425609,146.3029756537,139.9008115419,145.311091073,"247,870",
09/29/2004,Golden Ocean Group Ltd,138.2326420198,145.0856627592,134.6257889991,139.7655545537,"435,998",
09/30/2004,Golden Ocean Group Ltd,139.7655545537,141.568981064,137.0604147881,138.5482416592,"182,442",
10/01/2004,Golden Ocean Group Ltd,143.6429215509,144.2741208296,139.7655545537,141.568981064,"176,514",
10/04/2004,Golden Ocean Group Ltd,146.3931469793,147.4752028855,144.2741208296,144.3192064923,"249,973",
10/05/2004,Golden Ocean Group Ltd,153.561767358,154.4183949504,146.3931469793,147.6555455365,"963,030",
10/06/2004,Golden Ocean Group Ltd,157.123534716,161.5870153291,153.742110009,153.742110009,"830,531",
