Date,Name,Close,High,Low,Open,Volume
03/21/2005,GameStop Corp Class A,2.57625,2.6275,2.55375,2.6275,"271,800",
03/22/2005,GameStop Corp Class A,2.4375,2.5375,2.425,2.5,"1,113,700",
03/23/2005,GameStop Corp Class A,2.74375,2.7975,2.605,2.6075,"2,182,100",
03/24/2005,GameStop Corp Class A,2.81875,2.86875,2.71625,2.775,"845,900",
03/28/2005,GameStop Corp Class A,2.9275,2.9525,2.8775,2.8825,"1,063,000",
03/29/2005,GameStop Corp Class A,2.82125,2.93,2.82,2.8875,"482,500",
03/30/2005,GameStop Corp Class A,2.84,2.84875,2.78375,2.8125,"274,500",
03/31/2005,GameStop Corp Class A,2.77,2.84125,2.75375,2.83125,"240,000",
04/01/2005,GameStop Corp Class A,2.72125,2.8125,2.695,2.80125,"292,500",
04/04/2005,GameStop Corp Class A,2.7225,2.73125,2.67875,2.73125,"343,100",
04/05/2005,GameStop Corp Class A,2.76375,2.76375,2.72125,2.7375,"364,100",
04/06/2005,GameStop Corp Class A,2.74125,2.79875,2.73875,2.7625,"242,800",
04/07/2005,GameStop Corp Class A,2.74875,2.7575,2.68375,2.72875,"296,900",
04/08/2005,GameStop Corp Class A,2.7225,2.78375,2.7225,2.75625,"261,500",
04/11/2005,GameStop Corp Class A,2.68875,2.73125,2.66875,2.73125,"247,600",
04/12/2005,GameStop Corp Class A,2.74375,2.75875,2.668875,2.69375,"310,200",
04/13/2005,GameStop Corp Class A,2.69,2.745,2.68875,2.7375,"140,100",
04/14/2005,GameStop Corp Class A,2.61375,2.71375,2.5925,2.69125,"187,500",
04/15/2005,GameStop Corp Class A,2.70125,2.7375,2.61375,2.61375,"615,000",
04/18/2005,GameStop Corp Class A,2.96375,3.2125,2.6,2.61375,"7,792,700",
04/19/2005,GameStop Corp Class A,3.0125,3.03125,2.9525,3.03125,"1,134,900",
04/20/2005,GameStop Corp Class A,2.9275,3.03125,2.8975,3,"853,700",
04/21/2005,GameStop Corp Class A,2.99,3,2.94375,2.94625,"868,200",
04/22/2005,GameStop Corp Class A,2.95625,2.98125,2.93875,2.96875,"1,305,900",
04/25/2005,GameStop Corp Class A,3.045,3.04875,2.95625,2.9575,"1,004,900",
04/26/2005,GameStop Corp Class A,3.0725,3.0925,3.00625,3.04625,"802,500",
04/27/2005,GameStop Corp Class A,3.05875,3.0675,3.00125,3.0475,"803,700",
04/28/2005,GameStop Corp Class A,3.06625,3.11625,3.04375,3.05125,"917,200",
04/29/2005,GameStop Corp Class A,3.07625,3.11,3.0375,3.0725,"451,500",
05/02/2005,GameStop Corp Class A,3.205,3.23,3.0775,3.0875,"623,700",
05/03/2005,GameStop Corp Class A,3.1875,3.2475,3.1525,3.19375,"883,500",
05/04/2005,GameStop Corp Class A,3.14375,3.23875,3.12375,3.1725,"509,300",
05/05/2005,GameStop Corp Class A,3.225,3.275,3.14,3.15,"568,100",
05/06/2005,GameStop Corp Class A,3.22875,3.25375,3.1825,3.20625,"351,400",
05/09/2005,GameStop Corp Class A,3.21875,3.24375,3.1875,3.21875,"319,300",
05/10/2005,GameStop Corp Class A,3.2075,3.23,3.1875,3.2225,"562,400",
05/11/2005,GameStop Corp Class A,3.21625,3.225,3.16875,3.2125,"362,900",
05/12/2005,GameStop Corp Class A,3.225,3.26125,3.195,3.21875,"702,700",
05/13/2005,GameStop Corp Class A,3.18625,3.225,3.15,3.2175,"703,700",
05/16/2005,GameStop Corp Class A,3.20875,3.22875,3.17375,3.20625,"274,000",
05/17/2005,GameStop Corp Class A,3.275,3.2925,3.185,3.2175,"556,200",
05/18/2005,GameStop Corp Class A,3.39625,3.40375,3.27625,3.2875,"721,000",
05/19/2005,GameStop Corp Class A,3.5025,3.63625,3.425,3.45,"647,700",
05/20/2005,GameStop Corp Class A,3.5025,3.5175,3.45,3.5125,"467,100",
05/23/2005,GameStop Corp Class A,3.5675,3.6325,3.52375,3.525,"1,154,700",
05/24/2005,GameStop Corp Class A,3.71875,3.89125,3.6575,3.7,"2,476,500",
05/25/2005,GameStop Corp Class A,3.57375,3.72625,3.5375,3.725,"872,200",
05/26/2005,GameStop Corp Class A,3.68375,3.69,3.55,3.57875,"731,600",
05/27/2005,GameStop Corp Class A,3.73375,3.755,3.6875,3.75,"636,400",
05/31/2005,GameStop Corp Class A,3.645,3.7575,3.645,3.74375,"578,200",
06/01/2005,GameStop Corp Class A,3.755,3.7875,3.61,3.65,"1,166,600",
06/02/2005,GameStop Corp Class A,3.7625,3.80625,3.755,3.75625,"632,100",
06/03/2005,GameStop Corp Class A,3.885,3.94875,3.78,3.78125,"1,364,100",
06/06/2005,GameStop Corp Class A,4.06625,4.0875,3.83875,3.9,"1,494,800",
06/07/2005,GameStop Corp Class A,4.00375,4.1375,3.96625,4.13125,"1,308,300",
06/08/2005,GameStop Corp Class A,3.9,4.06125,3.87875,4.06125,"1,261,000",
06/09/2005,GameStop Corp Class A,4.03625,4.0475,3.9125,4.00625,"1,631,000",
06/10/2005,GameStop Corp Class A,4.09625,4.12125,4.06375,4.09375,"661,800",
06/13/2005,GameStop Corp Class A,4.075,4.10375,4.06375,4.10375,"635,200",
06/14/2005,GameStop Corp Class A,4.0475,4.11625,3.9325,4.0875,"1,020,000",
06/15/2005,GameStop Corp Class A,4.19,4.195,4.03125,4.0475,"747,400",
06/16/2005,GameStop Corp Class A,4.12375,4.2875,4.075,4.22125,"672,100",
06/17/2005,GameStop Corp Class A,4.13375,4.1875,4.11875,4.13375,"690,800",
06/20/2005,GameStop Corp Class A,4.04875,4.13625,4.00625,4.13375,"553,800",
06/21/2005,GameStop Corp Class A,4.00625,4.08125,3.9925,4.04375,"412,200",
06/22/2005,GameStop Corp Class A,4.0625,4.06875,3.975,4.00625,"641,900",
06/23/2005,GameStop Corp Class A,4.0625,4.12125,4.0525,4.06875,"598,400",
06/24/2005,GameStop Corp Class A,4.0125,4.075,4.0125,4.07375,"643,600",
06/27/2005,GameStop Corp Class A,3.9475,4.025,3.94375,4.025,"304,700",
06/28/2005,GameStop Corp Class A,4.0525,4.06875,3.9875,4,"619,800",
06/29/2005,GameStop Corp Class A,4.05875,4.07125,4.0375,4.065,"486,800",
06/30/2005,GameStop Corp Class A,4.08875,4.145,4.0625,4.0625,"454,100",
07/01/2005,GameStop Corp Class A,4.10125,4.125,4.06375,4.08875,"330,000",
07/05/2005,GameStop Corp Class A,4.13625,4.13625,3.99625,4.03125,"746,800",
07/06/2005,GameStop Corp Class A,4.20375,4.24875,4.15125,4.15625,"568,000",
07/07/2005,GameStop Corp Class A,4.2775,4.28125,4.12875,4.20125,"452,000",
07/08/2005,GameStop Corp Class A,4.395,4.40125,4.305,4.30625,"598,200",
07/11/2005,GameStop Corp Class A,4.43375,4.4575,4.40375,4.45625,"605,600",
07/12/2005,GameStop Corp Class A,4.4625,4.52125,4.4425,4.475,"603,200",
07/13/2005,GameStop Corp Class A,4.435,4.4975,4.37625,4.485,"769,400",
07/14/2005,GameStop Corp Class A,4.42125,4.49125,4.41375,4.4375,"507,300",
07/15/2005,GameStop Corp Class A,4.39875,4.44375,4.36125,4.425,"404,500",
07/18/2005,GameStop Corp Class A,4.3725,4.4025,4.32,4.3975,"593,900",
07/19/2005,GameStop Corp Class A,4.3725,4.4025,4.365,4.3875,"660,400",
07/20/2005,GameStop Corp Class A,4.41,4.4225,4.37375,4.37375,"266,000",
07/21/2005,GameStop Corp Class A,4.3775,4.435,4.35,4.40875,"250,300",
07/22/2005,GameStop Corp Class A,4.305,4.375,4.28,4.37125,"407,500",
07/25/2005,GameStop Corp Class A,4.2725,4.3325,4.26625,4.3,"260,400",
07/26/2005,GameStop Corp Class A,4.25625,4.285,4.1025,4.20625,"1,251,600",
07/27/2005,GameStop Corp Class A,4.37,4.3725,4.3,4.3125,"661,800",
07/28/2005,GameStop Corp Class A,4.41875,4.4375,4.37,4.37,"501,900",
07/29/2005,GameStop Corp Class A,4.29375,4.44125,4.28125,4.42875,"506,100",
08/01/2005,GameStop Corp Class A,4.26375,4.32375,4.255,4.31875,"502,800",
08/02/2005,GameStop Corp Class A,4.3375,4.35,4.26625,4.275,"405,500",
08/03/2005,GameStop Corp Class A,4.28875,4.3375,4.27625,4.3375,"315,000",
08/04/2005,GameStop Corp Class A,4.18375,4.29,4.18,4.29,"341,500",
08/05/2005,GameStop Corp Class A,4.025,4.18625,3.9625,4.16875,"1,097,800",
08/08/2005,GameStop Corp Class A,4.02625,4.08125,4.0125,4.03125,"325,400",
08/09/2005,GameStop Corp Class A,4.1125,4.14375,4.035,4.035,"927,800",
08/10/2005,GameStop Corp Class A,4.1175,4.18625,4.09375,4.125,"668,100",
08/11/2005,GameStop Corp Class A,4.0625,4.11875,4.055,4.1175,"486,400",
08/12/2005,GameStop Corp Class A,3.925,4.06,3.84375,4.06,"1,233,800",
08/15/2005,GameStop Corp Class A,3.94375,3.9925,3.915,3.975,"845,600",
08/16/2005,GameStop Corp Class A,3.75875,3.9375,3.72375,3.9375,"1,117,200",
08/17/2005,GameStop Corp Class A,3.68125,3.71875,3.57875,3.6625,"1,566,500",
08/18/2005,GameStop Corp Class A,4.0425,4.07125,3.575,3.64375,"3,769,500",
08/19/2005,GameStop Corp Class A,4.1225,4.18625,3.9575,4.05,"1,204,800",
08/22/2005,GameStop Corp Class A,4.28125,4.2825,4.19125,4.2475,"1,202,400",
08/23/2005,GameStop Corp Class A,4.36,4.3925,4.3,4.33125,"1,433,200",
08/24/2005,GameStop Corp Class A,4.3125,4.36,4.28125,4.35,"832,100",
08/25/2005,GameStop Corp Class A,4.30625,4.355,4.295,4.3125,"536,200",
08/26/2005,GameStop Corp Class A,4.25125,4.315,4.20625,4.3075,"514,900",
08/29/2005,GameStop Corp Class A,4.21875,4.235,4.14,4.2,"706,600",
08/30/2005,GameStop Corp Class A,4.165,4.27875,4.0875,4.21875,"703,600",
08/31/2005,GameStop Corp Class A,4.21875,4.23875,4.139,4.1875,"452,000",
09/01/2005,GameStop Corp Class A,4.1875,4.26375,4.17,4.2125,"552,900",
09/02/2005,GameStop Corp Class A,4.22875,4.23125,4.17625,4.18125,"323,900",
09/06/2005,GameStop Corp Class A,4.465,4.4675,4.26625,4.28125,"1,303,800",
09/07/2005,GameStop Corp Class A,4.52875,4.55125,4.41875,4.47,"609,500",
09/08/2005,GameStop Corp Class A,4.50125,4.54375,4.47,4.5175,"602,700",
09/09/2005,GameStop Corp Class A,4.5175,4.59375,4.48125,4.5,"476,100",
09/12/2005,GameStop Corp Class A,4.545,4.5525,4.47125,4.525,"335,200",
09/13/2005,GameStop Corp Class A,4.53,4.57375,4.51375,4.545,"442,800",
09/14/2005,GameStop Corp Class A,4.5875,4.80125,4.525,4.52625,"1,362,000",
09/15/2005,GameStop Corp Class A,4.48,4.60625,4.40625,4.5875,"676,300",
09/16/2005,GameStop Corp Class A,4.5025,4.55,4.48125,4.48125,"378,500",
09/19/2005,GameStop Corp Class A,4.4975,4.5725,4.44,4.5275,"642,600",
09/20/2005,GameStop Corp Class A,4.41375,4.51625,4.4,4.50375,"672,100",
09/21/2005,GameStop Corp Class A,4.14,4.38125,4.12625,4.38125,"1,259,000",
09/22/2005,GameStop Corp Class A,4.175,4.1925,4.01875,4.16875,"1,333,300",
09/23/2005,GameStop Corp Class A,4.225,4.27875,4.175,4.175,"544,100",
09/26/2005,GameStop Corp Class A,4.16125,4.2925,4.1475,4.25,"741,100",
09/27/2005,GameStop Corp Class A,4.09,4.16875,4.0375,4.165,"1,317,600",
09/28/2005,GameStop Corp Class A,4.10625,4.17625,4,4.08375,"1,204,100",
09/29/2005,GameStop Corp Class A,4.0125,4.12125,3.98,4.11875,"1,335,200",
09/30/2005,GameStop Corp Class A,3.93375,4.0125,3.83125,4.0125,"1,998,800",
10/03/2005,GameStop Corp Class A,3.87125,3.9975,3.85875,3.97,"1,088,700",
10/04/2005,GameStop Corp Class A,3.935,4.05125,3.88125,3.88875,"1,083,600",
10/05/2005,GameStop Corp Class A,4.00125,4.11875,3.985,4.0625,"2,172,200",
10/06/2005,GameStop Corp Class A,3.875,3.99,3.8625,3.98875,"1,321,100",
10/07/2005,GameStop Corp Class A,3.8375,3.955,3.81,3.90625,"6,604,800",
10/10/2005,GameStop Corp Class A,3.905,3.94875,3.84875,3.88125,"1,864,600",
10/11/2005,GameStop Corp Class A,3.8625,3.95,3.83,3.9375,"1,939,400",
10/12/2005,GameStop Corp Class A,3.84375,3.885,3.80625,3.85625,"1,730,800",
10/13/2005,GameStop Corp Class A,3.8325,3.84,3.74375,3.75,"1,225,200",
10/14/2005,GameStop Corp Class A,3.86875,3.88625,3.80625,3.84375,"1,193,200",
10/17/2005,GameStop Corp Class A,3.94375,3.94875,3.86875,3.86875,"1,107,200",
10/18/2005,GameStop Corp Class A,4.105,4.125,4,4.0025,"1,741,000",
10/19/2005,GameStop Corp Class A,4.245,4.3125,4.09125,4.105,"1,656,800",
10/20/2005,GameStop Corp Class A,4.255,4.33125,4.2375,4.245,"1,406,200",
10/21/2005,GameStop Corp Class A,4.26125,4.3525,4.23125,4.28,"858,100",
10/24/2005,GameStop Corp Class A,4.33875,4.33875,4.23875,4.3125,"736,200",
10/25/2005,GameStop Corp Class A,4.45875,4.675,4.4375,4.59375,"3,094,100",
10/26/2005,GameStop Corp Class A,4.235,4.48125,4.225,4.47,"1,705,700",
10/27/2005,GameStop Corp Class A,4.13,4.28125,4.08675,4.24125,"1,155,600",
10/28/2005,GameStop Corp Class A,4.31,4.31375,4.1125,4.1875,"1,075,700",
10/31/2005,GameStop Corp Class A,4.435,4.475,4.33125,4.33125,"1,248,800",
11/01/2005,GameStop Corp Class A,4.45,4.51875,4.39125,4.43375,"1,022,100",
11/02/2005,GameStop Corp Class A,4.53125,4.5325,4.413000125,4.45625,"1,148,300",
11/03/2005,GameStop Corp Class A,4.62375,4.6575,4.57375,4.59375,"1,097,400",
11/04/2005,GameStop Corp Class A,4.5475,4.65125,4.53125,4.64375,"852,400",
11/07/2005,GameStop Corp Class A,4.65,4.67625,4.5125,4.6025,"678,200",
11/08/2005,GameStop Corp Class A,4.54875,4.62875,4.525,4.62125,"772,500",
11/09/2005,GameStop Corp Class A,4.62,4.67875,4.54875,4.55625,"673,300",
11/10/2005,GameStop Corp Class A,4.5975,4.61625,4.455,4.57,"1,311,900",
11/11/2005,GameStop Corp Class A,4.48875,4.585,4.4875,4.58125,"649,100",
11/14/2005,GameStop Corp Class A,4.51375,4.5575,4.35125,4.485,"1,725,400",
11/15/2005,GameStop Corp Class A,4.4425,4.535,4.40625,4.525,"990,400",
11/16/2005,GameStop Corp Class A,4.43125,4.4625,4.3625,4.45,"942,800",
11/17/2005,GameStop Corp Class A,4.465,4.53625,4.45125,4.475,"926,600",
11/18/2005,GameStop Corp Class A,4.53375,4.625,4.40125,4.59375,"2,680,900",
11/21/2005,GameStop Corp Class A,4.725,4.7275,4.50875,4.60125,"2,436,000",
11/22/2005,GameStop Corp Class A,4.5725,4.773737375,4.50125,4.725,"3,493,100",
11/23/2005,GameStop Corp Class A,4.4325,4.6,4.425,4.575,"3,273,000",
11/25/2005,GameStop Corp Class A,4.5675,4.66875,4.47125,4.48,"1,378,200",
11/28/2005,GameStop Corp Class A,4.3975,4.6725,4.3975,4.6,"2,617,700",
11/29/2005,GameStop Corp Class A,4.37375,4.66375,4.27125,4.275,"4,925,600",
11/30/2005,GameStop Corp Class A,4.205,4.34375,4.15375,4.33125,"3,676,300",
12/01/2005,GameStop Corp Class A,4.20125,4.24625,4.075,4.2125,"2,691,700",
12/02/2005,GameStop Corp Class A,4.4,4.40625,4.25125,4.2875,"1,844,800",
12/05/2005,GameStop Corp Class A,4.36,4.45625,4.3575,4.40625,"1,305,300",
12/06/2005,GameStop Corp Class A,4.375,4.44,4.36625,4.375,"1,081,200",
12/07/2005,GameStop Corp Class A,4.2925,4.39375,4.27625,4.3775,"864,500",
12/08/2005,GameStop Corp Class A,4.33125,4.40625,4.28375,4.31875,"870,600",
12/09/2005,GameStop Corp Class A,4.24375,4.30625,4.195,4.30625,"1,122,900",
12/12/2005,GameStop Corp Class A,4.26875,4.30125,4.26125,4.2875,"856,000",
12/13/2005,GameStop Corp Class A,4.11375,4.26375,4.10125,4.2625,"2,541,000",
12/14/2005,GameStop Corp Class A,4.115,4.16,4.105,4.125,"1,035,400",
12/15/2005,GameStop Corp Class A,3.95125,4.0975,3.9375,4.09625,"3,725,900",
12/16/2005,GameStop Corp Class A,3.9425,3.975,3.913875125,3.95125,"1,817,000",
12/19/2005,GameStop Corp Class A,3.85875,3.98125,3.8575,3.94625,"1,224,700",
12/20/2005,GameStop Corp Class A,3.80625,3.89125,3.77875,3.8625,"1,624,600",
12/21/2005,GameStop Corp Class A,3.84875,3.93625,3.8125,3.8625,"2,969,300",
12/22/2005,GameStop Corp Class A,3.8175,3.8375,3.775,3.81875,"1,314,800",
12/23/2005,GameStop Corp Class A,3.82875,3.86875,3.8125,3.8175,"690,500",
12/27/2005,GameStop Corp Class A,3.85875,3.865,3.79405,3.8375,"1,091,100",
12/28/2005,GameStop Corp Class A,3.94,4.025,3.8775,3.8875,"1,390,300",
12/29/2005,GameStop Corp Class A,3.97,3.9875,3.92625,3.94,"1,294,600",
12/30/2005,GameStop Corp Class A,3.9775,4.01,3.95,3.9725,"1,248,400",
01/03/2006,GameStop Corp Class A,4.03875,4.08,3.89375,3.9775,"1,792,800",
01/04/2006,GameStop Corp Class A,4.18125,4.18875,4.04,4.04,"2,270,700",
01/05/2006,GameStop Corp Class A,4.66375,4.80625,4.59375,4.675,"8,009,400",
01/06/2006,GameStop Corp Class A,4.815,4.84625,4.53125,4.6875,"3,158,600",
01/09/2006,GameStop Corp Class A,4.79125,4.8375,4.63875,4.68875,"2,397,600",
01/10/2006,GameStop Corp Class A,4.8375,4.86,4.70625,4.75,"1,522,400",
01/11/2006,GameStop Corp Class A,4.8975,4.92,4.78625,4.835,"2,035,700",
01/12/2006,GameStop Corp Class A,4.8175,4.89125,4.7725,4.86875,"1,206,600",
01/13/2006,GameStop Corp Class A,4.7925,4.89625,4.78625,4.79,"1,019,000",
01/17/2006,GameStop Corp Class A,4.78375,4.7975,4.72,4.75,"681,500",
01/18/2006,GameStop Corp Class A,4.8,4.8175,4.7125,4.7175,"1,229,600",
01/19/2006,GameStop Corp Class A,4.83625,4.85375,4.74375,4.75,"999,600",
01/20/2006,GameStop Corp Class A,4.765,4.8625,4.7475,4.84375,"862,600",
01/23/2006,GameStop Corp Class A,4.7625,4.79375,4.69375,4.75,"756,200",
01/24/2006,GameStop Corp Class A,4.7625,4.81375,4.735,4.75,"615,700",
01/25/2006,GameStop Corp Class A,4.78875,4.81125,4.738762375,4.758875,"706,600",
01/26/2006,GameStop Corp Class A,4.84,4.85875,4.78875,4.80625,"779,500",
01/27/2006,GameStop Corp Class A,4.8925,5.1375,4.8325,4.84125,"1,785,600",
01/30/2006,GameStop Corp Class A,4.94375,4.9775,4.86875,4.8875,"860,300",
01/31/2006,GameStop Corp Class A,5.03875,5.0525,4.9125,4.95,"1,273,700",
02/01/2006,GameStop Corp Class A,5.27375,5.2875,5.03875,5.03875,"2,816,600",
02/02/2006,GameStop Corp Class A,5.2575,5.2625,5.13125,5.2625,"1,846,600",
02/03/2006,GameStop Corp Class A,5.32125,5.44625,5.23125,5.28125,"1,634,200",
02/06/2006,GameStop Corp Class A,5.3875,5.395,5.2750125,5.32125,"1,041,100",
02/07/2006,GameStop Corp Class A,5.23625,5.4099875,5.22375,5.3875,"1,012,500",
02/08/2006,GameStop Corp Class A,5.21875,5.2375,5.0125,5.23625,"829,100",
02/09/2006,GameStop Corp Class A,5.0575,5.2925,5.04875,5.21875,"921,900",
02/10/2006,GameStop Corp Class A,5.06,5.08125,4.981450125,5.04625,"835,000",
02/13/2006,GameStop Corp Class A,5.02375,5.1325,4.98875,5.06,"482,200",
02/14/2006,GameStop Corp Class A,5.06625,5.06625,4.9475,5.05625,"670,800",
02/15/2006,GameStop Corp Class A,5.07875,5.1975,5.033875,5.06625,"934,100",
02/16/2006,GameStop Corp Class A,5.2125,5.24125,5.02125,5.18,"976,200",
02/17/2006,GameStop Corp Class A,5.14375,5.23125,5.125,5.23125,"716,500",
02/21/2006,GameStop Corp Class A,5.06375,5.14875,5.02650025,5.125,"623,600",
02/22/2006,GameStop Corp Class A,5.13,5.24375,5.02625,5.06375,"577,200",
02/23/2006,GameStop Corp Class A,4.995,5.1175,4.995,5.1125,"660,700",
02/24/2006,GameStop Corp Class A,5.00625,5.03875,4.907512625,4.99225,"380,100",
02/27/2006,GameStop Corp Class A,5.03,5.0725,4.99125,5,"546,300",
02/28/2006,GameStop Corp Class A,5.00375,5.03625,4.94375,5.03,"679,400",
03/01/2006,GameStop Corp Class A,5.1225,5.135,5.005,5.005,"674,500",
03/02/2006,GameStop Corp Class A,5.0375,5.14,5.01625,5.075,"722,400",
03/03/2006,GameStop Corp Class A,5.125,5.15875,5,5,"620,500",
03/06/2006,GameStop Corp Class A,5.09875,5.2,5.03,5.03,"570,700",
03/07/2006,GameStop Corp Class A,4.9925,5.09875,4.9475,5.09875,"666,100",
03/08/2006,GameStop Corp Class A,4.84375,4.975,4.79875,4.975,"830,000",
03/09/2006,GameStop Corp Class A,4.78125,4.91,4.76375,4.8625,"517,700",
03/10/2006,GameStop Corp Class A,4.85,4.8825,4.6575,4.75625,"734,600",
03/13/2006,GameStop Corp Class A,4.89,4.975,4.85,4.85,"835,400",
03/14/2006,GameStop Corp Class A,5.055,5.1175,4.87625,4.89274975,"1,339,700",
03/15/2006,GameStop Corp Class A,4.97375,5.185,4.96,5.05625,"1,180,600",
03/16/2006,GameStop Corp Class A,5.0125,5.115,4.98,4.98625,"433,800",
03/17/2006,GameStop Corp Class A,5.1375,5.175,5.01625,5.0625,"1,002,200",
03/20/2006,GameStop Corp Class A,5.175,5.215,5.065,5.11875,"684,700",
03/21/2006,GameStop Corp Class A,5.625,5.7475,5.52625,5.535,"4,367,100",
03/22/2006,GameStop Corp Class A,5.68,5.70375,5.49875,5.5,"1,197,300",
03/23/2006,GameStop Corp Class A,5.6475,5.7625,5.61875,5.61875,"1,237,300",
03/24/2006,GameStop Corp Class A,5.85125,5.8925,5.62,5.64875,"1,074,400",
03/27/2006,GameStop Corp Class A,5.86,5.99125,5.805,5.825,"1,113,800",
03/28/2006,GameStop Corp Class A,5.79375,5.96125,5.78375,5.91625,"1,012,700",
03/29/2006,GameStop Corp Class A,5.875,5.9725,5.7925,5.7925,"729,500",
03/30/2006,GameStop Corp Class A,5.875,5.97,5.855,5.87625,"942,700",
03/31/2006,GameStop Corp Class A,5.8925,5.9375,5.85125,5.9,"920,800",
04/03/2006,GameStop Corp Class A,5.8075,6.0375,5.77875,5.8925,"996,800",
04/04/2006,GameStop Corp Class A,6.005,6.005,5.78875,5.8075,"944,100",
04/05/2006,GameStop Corp Class A,6.08375,6.17125,5.99625,6.005,"1,293,600",
04/06/2006,GameStop Corp Class A,6.12375,6.145,6.035,6.07125,"582,200",
04/07/2006,GameStop Corp Class A,6.12125,6.1825,6.07375,6.13125,"589,200",
04/10/2006,GameStop Corp Class A,6.0825,6.21,6.0775,6.12375,"1,026,000",
04/11/2006,GameStop Corp Class A,5.8725,5.90625,5.84375,5.875,"1,984,700",
04/12/2006,GameStop Corp Class A,5.88875,5.91875,5.85875,5.8775,"857,400",
04/13/2006,GameStop Corp Class A,5.8575,5.90125,5.855,5.8775,"745,200",
04/17/2006,GameStop Corp Class A,5.825,5.85125,5.75,5.85,"833,400",
04/18/2006,GameStop Corp Class A,5.8475,5.86875,5.7425,5.85,"877,700",
04/19/2006,GameStop Corp Class A,5.88375,5.895,5.8125,5.875,"448,700",
04/20/2006,GameStop Corp Class A,5.94,5.9875,5.845,5.87625,"501,900",
04/21/2006,GameStop Corp Class A,5.87375,5.9525,5.7975,5.9525,"609,100",
04/24/2006,GameStop Corp Class A,5.845,5.875,5.78125,5.85625,"1,081,000",
04/25/2006,GameStop Corp Class A,5.85,5.90125,5.81625,5.875,"515,300",
04/26/2006,GameStop Corp Class A,5.9225,5.9575,5.86375,5.87,"628,700",
04/27/2006,GameStop Corp Class A,5.91875,5.95,5.7625,5.89125,"1,046,700",
04/28/2006,GameStop Corp Class A,5.9,5.99125,5.86,5.91875,"848,900",
05/01/2006,GameStop Corp Class A,5.95,6.02625,5.9125,5.9125,"1,056,100",
05/02/2006,GameStop Corp Class A,6.0025,6.055,5.96125,6.025,"1,259,600",
05/03/2006,GameStop Corp Class A,5.99625,6.04,5.95875,6.0025,"1,138,300",
05/04/2006,GameStop Corp Class A,5.9275,6.02875,5.8125,6.02875,"1,080,900",
05/05/2006,GameStop Corp Class A,6.0275,6.06375,5.9275,5.9275,"900,600",
05/08/2006,GameStop Corp Class A,5.93375,6.03375,5.915,6,"645,900",
05/09/2006,GameStop Corp Class A,5.945,5.99625,5.90625,5.91375,"339,300",
05/10/2006,GameStop Corp Class A,5.80125,5.93625,5.78,5.91375,"751,100",
05/11/2006,GameStop Corp Class A,5.61375,5.8325,5.56375,5.815,"1,189,000",
05/12/2006,GameStop Corp Class A,5.49375,5.61375,5.46875,5.61375,"828,900",
05/15/2006,GameStop Corp Class A,5.43,5.44625,5.23875,5.40625,"1,808,100",
05/16/2006,GameStop Corp Class A,5.5375,5.75125,5.53,5.54125,"1,875,500",
05/17/2006,GameStop Corp Class A,5.575,5.6875,5.55,5.675,"1,737,900",
05/18/2006,GameStop Corp Class A,5.6725,5.96375,5.66875,5.9375,"3,490,100",
05/19/2006,GameStop Corp Class A,5.62125,5.75,5.4825,5.7,"2,177,700",
05/22/2006,GameStop Corp Class A,5.41625,5.6,5.30125,5.565,"1,685,400",
05/23/2006,GameStop Corp Class A,5.405,5.5275,5.405,5.4625,"1,119,400",
05/24/2006,GameStop Corp Class A,5.25625,5.49875,5.155,5.4175,"1,196,500",
05/25/2006,GameStop Corp Class A,5.43375,5.50125,5.3225,5.37375,"1,215,100",
05/26/2006,GameStop Corp Class A,5.4475,5.51,5.42625,5.4525,"336,300",
05/30/2006,GameStop Corp Class A,5.2725,5.41875,5.26625,5.4175,"558,300",
05/31/2006,GameStop Corp Class A,5.3675,5.43,5.30625,5.35875,"1,066,400",
06/01/2006,GameStop Corp Class A,5.49125,5.505,5.3,5.36875,"843,700",
06/02/2006,GameStop Corp Class A,5.42875,5.55,5.39375,5.50125,"455,000",
06/05/2006,GameStop Corp Class A,5.12125,5.425,5.11,5.40375,"1,225,200",
06/06/2006,GameStop Corp Class A,5.21,5.21625,5.07625,5.1375,"1,070,100",
06/07/2006,GameStop Corp Class A,5.15625,5.30125,5.145,5.24875,"1,143,600",
06/08/2006,GameStop Corp Class A,5.11875,5.1275,4.875,5.125,"1,834,900",
06/09/2006,GameStop Corp Class A,5.175,5.235,5.13125,5.13125,"924,200",
06/12/2006,GameStop Corp Class A,5.0125,5.1975,4.8675,5.1775,"1,585,800",
06/13/2006,GameStop Corp Class A,4.93875,5.07625,4.48375,5,"4,366,800",
06/14/2006,GameStop Corp Class A,5.0475,5.1725,4.96625,5.03125,"1,445,300",
06/15/2006,GameStop Corp Class A,5.15625,5.165,4.86375,5.02625,"1,605,000",
06/16/2006,GameStop Corp Class A,4.92875,5.095,4.90375,5.07875,"2,406,100",
06/19/2006,GameStop Corp Class A,4.74,4.9325,4.73125,4.92875,"1,152,500",
06/20/2006,GameStop Corp Class A,4.585,4.74,4.575,4.73125,"1,296,400",
06/21/2006,GameStop Corp Class A,4.8025,4.81875,4.55,4.58625,"2,129,300",
06/22/2006,GameStop Corp Class A,4.60125,4.78,4.51375,4.6975,"1,967,100",
06/23/2006,GameStop Corp Class A,4.70875,4.76375,4.5775,4.63125,"1,135,300",
